word	count
apdrošinājušies	3
neuzticēties	3
aizdot	3
sievišķu	3
uzskatīt	3
drebēdams	3
pārnākt	3
metoties	3
rūti	3
plecīgais	3
pieklājību	3
pieminējuši	3
zudību	3
vajadzīgu	3
aizbraukšanas	3
jocīgi	3
uzrakstu	3
pazīstamā	3
aizbrauc	3
zagļu	3
tēriņu	3
izpirkt	3
gaidām	3
«feldhauzens	3
ielu	3
pieklauvējam	3
drošākā	3
padarīt	3
īpašnieki	3
šādam	3
aizturēt	3
gaišs	3
dozi	3
noziegumi	3
piekrāpis	3
vecajam	3
mājniekiem	3
raudzīties	3
gadījumā	3
nemierā	3
īpašas	3
laisties	3
adreses	3
nezināmā	3
sūtījumu	3
neliek	3
kritusi	3
baznīcēniem	3
pirtiņas	3
bēdīgā	3
būšanā	3
iesākusi	3
nekaitēja	3
auklē	3
negribēdama	3
sākot	3
spējusi	3
nazis	3
tumšās	3
kavēties	3
dzirdami	3
apsedzās	3
drūzmā	3
drūzmai	3
rindās	3
sprediķi	3
atgriezties	3
apsviedās	3
izbaiļu	3
bērniņam	3
pārsaukt	3
laucinieku	3
wi	3
uns	3
schtrunt	3
jelt	3
ales	3
schwaukstē	3
krūšu	3
smalki	3
schneider	3
atspiedās	3
«schehn	3
war	3
famos	3
aplūkojis	3
neir	3
lantmehdchen	3
zemu	3
spieķi	3
mazumiņam	3
kristīgu	3
citādā	3
pazīstamo	3
sapulcē	3
izput	3
brēc	3
aicinātu	3
apsega	3
baurisk	3
sehr	3
schampanjer	3
damen	3
apkopējs	3
schehn	3
ziņoja	3
padevīgi	3
mainīt	3
valodai	3
akmeņiem	3
noglabāt	3
vēn	3
pērnā	3
«furt	3
atrāva	3
vasar	3
muiž	3
tupiņos	3
kroģer	3
noslīkusi	3
lopi	3
gārni	3
pēter	3
laivā	3
cēlusies	3
vietnieks	3
miroņus	3
piederīgie	3
jāglabā	3
pieminētam	3
padarījusi	3
labklāšanu	3
ķēmiem	3
egles	3
nāvi	3
nestāvām	3
bērinieks	3
nelaimīgās	3
šķirstam	3
gribējusi	3
izteikt	3
slepkavas	3
tiesātāji	3
māsa	3
izstaigājusi	3
drūzmas	3
pavadītāji	3
centās	3
mēnesnīcā	3
varena	3
atsvabināšanas	3
vērtēšanas	3
līdis	3
izmucis	3
asiņainais	3
padarījis	3
kapitālu	3
izraksta	3
izbēgu	3
klus	3
miesu	3
cerējuši	3
panākusi	3
spiežamā	3
nekristu	3
briesmīgiem	3
nošaušanu	3
briesmīgo	3
meitenīti	3
bagātnieki	3
iepirkšanas	3
malkus	3
simtkārt	3
tod	3
vakaram	3
dārgu	3
dosi	2
pirmoreiz	2
valkā	2
pirki	2
izstāstīšu	2
dubļos	2
noskatīties	2
teci	2
vedīšot	2
grāvja	2
paņemšu	2
grāvis	2
darīsim	2
kārt	2
nemisas	2
saliec	2
deviņus	2
vienkāršs	2
nabadzīgs	2
lakatiem	2
pelēkām	2
nepacietīgā	2
vēlējies	2
rāms	2
pļaujas	2
siltāks	2
augums	2
salīcis	2
spieķis	2
cilāja	2
redzami	2
nobaltojuši	2
sacelt	2
šķelšanos	2
baušļus	2
skatījusies	2
lielajiem	2
apstiprina	2
gaišas	2
negribēsies	2
kājiņu	2
plaukta	2
mazai	2
biedrenei	2
anniņ	2
ieliec	2
kaktiņš	2
istabai	2
tipināja	2
sarunājies	2
noskūpstīja	2
krustdēl	2
pārzināt	2
nenākot	2
iedomāties	2
andžu	2
sajūgti	2
reizei	2
mērīja	2
tirgos	2
netikuši	2
stāvējuši	2
pasaulīte	2
sarāvās	2
pelnītājs	2
pelna	2
palīdzība	2
kumosiņa	2
maizītes	2
pateicība	2
«vajadzēja	2
krustdēliņ	2
neuznāk	2
beigu	2
nevarēšu	2
atlasīt	2
mierīgāks	2
skaidro	2
cīties	2
sestdienās	2
nelabā	2
saltā	2
pazīstamas	2
redzat	2
iedami	2
apsolījies	2
pasakām	2
baltais	2
melnās	2
kārtām	2
iznešanās	2
uzliktu	2
vajadzīgais	2
papagaja	2
sajuzdams	2
atrodam	2
saucat	2
smalkumu	2
aplūkojat	2
vērību	2
rupjība	2
vienlīdzīgi	2
pārpārim	2
nemāk	2
krogos	2
izturas	2
nomanījis	2
pielūdza	2
atšķīrusies	2
silti	2
lēna	2
birušas	2
meži	2
kavēklis	2
kalniņa	2
spieķīša	2
kavējos	2
niknu	2
jāstājas	2
gādās	2
pieņems	2
smagām	2
nesams	2
māks	2
«spranču	2
atgādināja	2
bargumu	2
ienaidnieki	2
sargi	2
rakšanu	2
kalnainos	2
pakalnē	2
žūt	2
jautruma	2
lādi	2
ratiņu	2
vezumam	2
uzkalniņa	2
jāredz	2
sāpes	2
iespaidus	2
gādnieks	2
rūpesti	2
griezuši	2
ozolam	2
saknēm	2
aizņemt	2
tālienes	2
sešas	2
pajauna	2
vezdami	2
gatavas	2
pārtikas	2
aplamības	2
likstas	2
pātadziņu	2
vēcinādams	2
noietu	2
verstis	2
rūgti	2
pasmaidīdama	2
vel	2
stāstījumiem	2
svešādā	2
«annuža	2
žēlīgais	2
gaidi	2
ņemdama	2
pienākuši	2
dieniņu	2
izrobotām	2
ripiņām	2
alvas	2
maku	2
makadatu	2
augsi	2
atjokoja	2
pušķi	2
muciņu	2
galus	2
uzpīpēja	2
saskandinājis	2
paliekat	2
liksi	2
kakti	2
neliedzās	2
«aiz	2
labai	2
ilz	2
priekšas	2
savilka	2
aizbāza	2
vīriņš	2
bārzda	2
pogām	2
garīga	2
pelēka	2
atliektām	2
vicinādams	2
skaistā	2
salīdzina	2
sānu	2
pulciņu	2
pūta	2
braucējiem	2
sniegā	2
braucēja	2
mozus	2
sievietim	2
iejūgts	2
jautā	2
noņemdams	2
salmus	2
tolaik	2
tukšs	2
izbīdīja	2
ēka	2
mietiem	2
ķisenus	2
guļošam	2
apsedza	2
mātēm	2
apgūlās	2
padoties	2
miegam	2
izdzēš	2
ceļinieki	2
ieleju	2
loču	2
nostaigātais	2
pieliekdamās	2
šķīdoņas	2
uzņemas	2
gaitas	2
jānoiet	2
neka	2
paceldama	2
uzņemties	2
apmiruši	2
pārmezdama	2
dzīvoji	2
piedzīvojusi	2
pagājušiem	2
izgāju	2
brālim	2
nomas	2
netikām	2
klaja	2
poļu	2
saderēju	2
bērniņš	2
izklīduši	2
sveši	2
«paliec	2
runāšu	2
netieku	2
īstenā	2
skaties	2
sniegdama	2
ienaidniece	2
maks	2
žorīdamies	2
šoziem	2
meitenīte	2
just	2
jautāšanas	2
pūles	2
sasukāja	2
kukuļa	2
doniņu	2
kukuļus	2
nieciņu	2
lepnums	2
negals	2
papriekš	2
bungas	2
iedevu	2
sarkanām	2
iesat	2
riteņi	2
vāģi	2
ikreiz	2
padebešos	2
sešus	2
vietnieku	2
amatā	2
lielmanīšām	2
manos	2
atkauties	2
ikkura	2
saskaitīt	2
miķelis	2
ganībām	2
trūcis	2
izskaitīja	2
sagājuši	2
kambaris	2
pieliekamā	2
dūmi	2
vaļējiem	2
griestiem	2
izraēļa	2
svešnieks	2
iziedams	2
parādos	2
dzīvojamo	2
istabiņu	2
pierunāja	2
pušu	2
salmiem	2
lupatas	2
skapītis	2
kājgalā	2
svētās	2
jāstāsta	2
bildei	2
gludu	2
pelēkus	2
kamzoļus	2
ūzas	2
cepuri»	2
ienākdama	2
ēzdams	2
iegraudās	2
parādījusi	2
«dzirdēju	2
šķirsti	2
satikušās	2
pakaklē	2
pelēkiem	2
tīrā	2
plūdiem	2
danci	2
visādus	2
bābeles	2
sludināja	2
pastaru	2
tiesāja	2
uzņēmis	2
vadža	2
kaitinoši	2
izšķir	2
pusdiena	2
grābekli	2
debestiņš	2
apārda	2
annužiņ	2
pēterīti	2
neticamā	2
spainīti	2
graudiens	2
pusdarbā	2
dakšās	2
bīdīja	2
pavecīgs	2
piedurknē	2
slaucīdamies	2
atstāji	2
nejēdzīgu	2
neskatīdamās	2
minūtēm	2
kārts	2
grožs	2
atskanot	2
spējo	2
pārgāja	2
ceļamies	2
«mājā	2
iesperts	2
versti	2
tālu	2
nometis	2
nelaimīgi	2
izsamisēšanās	2
degošā	2
meti	2
apdomāšanās	2
paģībusi	2
sadeg	2
briesmu	2
saķēra	2
atdabūjis	2
nospertu	2
mierināt	2
«glābjat	2
degošo	2
sperot	2
stāvi	2
rīkotājs	2
degošās	2
izgāzās	2
«andriev	2
andrieva	2
pliķis	2
«velns	2
parauj	2
maisi	2
trakāk	2
izdodas	2
pamatiem	2
stenderi	2
taisīdams	2
vei	2
ugunij	2
apvilcis	2
salmos	2
aploku	2
uzvilcis	2
krītu	2
iededzinājis	2
krievu	2
izrāvis	2
cirvi	2
dzēšanas	2
neskrēja	2
runātājus	2
diedelnieki	2
sakas	2
oglēm	2
krusttēvi	2
kažoki	2
zobodams	2
lauzījās	2
lauzās	2
norauts	2
kūpēja	2
traukiem	2
piens	2
bļodu	2
karotes	2
pagraba	2
bluķīša	2
tēls	2
šautis	2
pasniedz	2
pienāks	2
rīkste	2
aizdurvī	2
uzreiz	2
purvā	2
lodā	2
nolaida	2
padomājusi	2
izrunājās	2
nerunā	2
svecīte	2
«mad	2
atšķīra	2
dar	2
ūdenim	2
izdzisusi	2
salīdzināt	2
jūra	2
aukstums	2
nicināja	2
nodotu	2
meliem	2
iesākto	2
slēpdami	2
ķēmi	2
uzlūkojot	2
šķīrās	2
koncerts	2
audekliem	2
dažai	2
meijām	2
biezums	2
zirgā	2
mētelis	2
piesietu	2
vezumā	2
birkavi	2
valstīs	2
guberņas	2
lielīšanās	2
braucējam	2
blakus	2
sastādīt	2
uzrāva	2
neizdarīs	2
bīdamies	2
vīros	2
mēms	2
klusuciešana	2
bīstama	2
jaunekļiem	2
lasa	2
bārda	2
burlaki	2
–	2
ļaunums	2
gaišības	2
atskatījās	2
puisēnam	2
neskatīdamies	2
raustīdams	2
jaunāks	2
šalle	2
augsts	2
iebraukt	2
padebešus	2
virkne	2
«margin	2
«klausies	2
aizņem	2
leja	2
atnāks	2
snaust	2
pelnījis	2
«šoreiz	2
atminu	2
šovasar	2
meitiņu	2
pieliekdamies	2
nevienā	2
rāvis	2
pieņēmu	2
fraceses	2
«nuja	2
puišu	2
neieraudzīs	2
apprecēties	2
meklējama	2
velk	2
plato	2
šaurās	2
draņķi	2
murgot	2
daudzināja	2
sarunu	2
atbalss	2
lēca	2
krogam	2
kroni	2
bisar	2
govi	2
gaļas	2
lapām	2
spriezdami	2
govīs	2
nodomājuši	2
baru	2
ienākuši	2
sasēdās	2
kulu	2
siltuma	2
apraduši	2
sešpadsmit	2
jēri	2
lielākais	2
kula	2
štrunt	2
sabāzis	2
katliņu	2
paļaus	2
gultiņā	2
izplētis	2
iztrieca	2
piegānīt	2
braucām	2
kauj	2
plāns	2
nevajag	2
bufetes	2
kūtri	2
stadulu	2
braukšu	2
tiksi	2
norūca	2
dīrāšanas	2
pielabinādamies	2
pilnīgs	2
avots	2
sastomījās	2
zāle	2
jeruzalemē	2
zāles	2
skaitījās	2
pazemībā	2
atbildētājs	2
jautātājs	2
kažoka	2
katlā	2
jūk	2
vīveles	2
sazin	2
čukstēdams	2
garais	2
nestāstot	2
strādāts	2
«kuram	2
neskaitu	2
zupa	2
«būs	2
ņemat	2
palīdzēšu	2
atvāza	2
kumosa	2
nevedās	2
vieglprātību	2
nodota	2
virumu	2
nekavējās	2
apdrošināties	2
sarāva	2
nekavēti	2
neizbēgs	2
atnākšanu	2
ieradās	2
nolūkoties	2
pliks	2
«saderam	2
biezu	2
derēs	2
kaušanas	2
ķisenu	2
redelēm	2
atzveltņa	2
nobrauci	2
gāzt	2
valdiniekam	2
katla	2
klausījies	2
taukus	2
jērs	2
bēdā	2
lops	2
sagadās	2
tirgi	2
sadzen	2
stallī	2
viņreiz	2
pārgrozījies	2
vēju	2
tumša	2
esošie	2
dauzīties	2
elsdami	2
jālaiž	2
piespiesti	2
salaist	2
ēstu	2
ķēvi	2
neuzticību	2
rādi	2
netici	2
vēstulēm	2
varēji	2
zinātāja	2
ienāks	2
iztrieks	2
nikna	2
nesacīšu	2
plīst	2
zvejoja	2
žēlodamies	2
sapulcējās	2
rublis	2
apdomājas	2
kapeik	2
«astuņi	2
deviņu	2
muļķīgi	2
atšķīrās	2
akt	2
jāsmejas	2
ieskaities	2
dalīt	2
prieki	2
jāmet	2
kailām	2
pasarg	2
rakstīti	2
«gandrīz	2
negribējām	2
lasīšanu	2
cienīgākiem	2
nopietnā	2
netiekot	2
dalība	2
nerādās	2
žīdu	2
krodzinieki	2
kopiņu	2
paskatīdamies	2
tīrs	2
aizrāva	2
nīdušies	2
māna	2
apzinādamies	2
pieslējušos	2
nekustēja	2
nospēris	2
aitieši	2
nosperto	2
likums	2
jāpatur	2
dzīvu	2
spārdoties	2
rags	2
izdzisa	2
tiesādamies	2
dalīšana	2
pakauša	2
sveču	2
pakausi	2
«pāvul	2
norunājuši	2
krusas	2
graudi	2
siedams	2
vecīši	2
plāno	2
rādītāju	2
kaušanos	2
īpašiem	2
naida	2
lējis	2
čigāniem	2
taustīja	2
palaisti	2
trakuma	2
novecojuši	2
toreizējie	2
nepietiktu	2
gaudās	2
dāvina	2
uzticīgā	2
nelaist	2
audžumeitas	2
nodevusi	2
mita	2
dzestrā	2
ķieģeļu	2
sišanas	2
krāsnij	2
vīt	2
auklas	2
bara	2
skala	2
sišanu	2
sadeva	2
acs	2
skrienot	2
izrunas	2
cēlošanās	2
atmetis	2
pagara	2
kāta	2
degutu	2
norimt	2
padomiem	2
siev	2
paliec	2
sešiem	2
vājiem	2
pēršana	2
pilnībā	2
veselīgu	2
dzīslām	2
ieraudzījuši	2
pieaugt	2
dzīslas	2
tecināja	2
devējs	2
ģībt	2
graudiņu	2
asins	2
retāk	2
pilnīgāk	2
ievainotu	2
lepns	2
pagalvi	2
paņemt	2
bāls	2
cienīšanas	2
«labrīt	2
atvedāt	2
acumirkļa	2
nesdama	2
paēdis	2
klusās	2
parunāsimies	2
nobeigsies	2
izmeklēju	2
smagums	2
paradīzes	2
bijāšanos	2
nesagānītu	2
dabūjusi	2
atzīstu	2
biedrojies	2
draudzējies	2
negribēju	2
nerunātu	2
nedrošu	2
mūžības	2
nezināšana	2
šīs	2
atlaidās	2
elsdama	2
jautājusi	2
ābeli	2
ceriņu	2
krūmu	2
nelepojas	2
dažādus	2
krūmus	2
ķimenes	2
neievērojami	2
ievēro	2
lepojas	2
zari	2
nezālēm	2
dobju	2
atspirdzina	2
ābeles	2
krāšņus	2
vientiesīgi	2
ziediņi	2
ceturtā	2
pirmie	2
izdzēst	2
noziegumus	2
ierādīt	2
stāvošiem	2
bīstamākie	2
čūskas	2
visdārgāko	2
dāvaniņas	2
pastarā	2
prasīs	2
neprasa	2
nemaksā	2
jāpērk	2
grasi	2
izlikšanās	2
piederot	2
sirdsapziņas	2
pietiek	2
tuvākā	2
āboli	2
nepazaudēja	2
pirmējo	2
nebaidās	2
baidās	2
netiesā	2
tiesātājus	2
cīšos	2
piederēt	2
mazāki	2
grēcīgs	2
ļaunumā	2
patīkams	2
cilvēkos	2
apgrēcības	2
pieaudzis	2
atrodu	2
nožēlojis	2
brītiņš	2
pārliecinājusies	2
nepazīstami	2
izvedīs	2
svešās	2
nebūsi	2
garīgā	2
negribi	2
pārgudriem	2
pirmajos	2
staigātu	2
golgatas	2
labklājības	2
valdīt	2
liekiem	2
iedzīvojies	2
piepildījies	2
uzskata	2
kult	2
nevarīgs	2
jācilā	2
neprot	2
citāds	2
noziegties	2
pārbaudīšanas	2
baiļojas	2
paredzu	2
grēcīgi	2
nopietnas	2
nevedīšu	2
apkopusi	2
smaidīt	2
dzīvošanu	2
atlaišanas	2
izrunājos	2
cerībām	2
vēlējos	2
pametu	2
bangas	2
laiviņu	2
brīnišķīgu	2
drošo	2
vējiņš	2
pilsēta	2
pērļu	2
precinieku	2
«labu	2
nestu	2
nelūdzu	2
savienošanās	2
vēlēšanās	2
lielus	2
aprīt	2
viļņi	2
gaidāmie	2
lupatu	2
kalnpus	2
koncerta	2
«liec	2
mūžīgo	2
vienīgie	2
palicēji	2
liegties	2
medus	2
aizdodot	2
ziedonī	2
stari	2
atbalsis	2
labvakaru	2
ienesusi	2
krustiski	2
lakatiņš	2
izvaidējusies	2
vairumā	2
zudis	2
gaidīju	2
gribējās	2
parunājies	2
«tepat	2
došoties	2
modināt	2
aicinājusi	2
nomanīdama	2
brīži	2
līdzīgi	2
iznest	2
rauj	2
jūsmas	2
pilnība	2
plūst	2
īsumā	2
atliekas	2
garuma	2
gaidītās	2
tīras	2
nešķirtos	2
piemirsuši	2
laimīgie	2
pienācīgā	2
laupīt	2
sauli	2
kārojat	2
ši	2
atpūtusies	2
spīdošām	2
grēcinieku	2
caururbtās	2
moku	2
jaukas	2
vātis	2
vilkties	2
sniedzās	2
iznīcībā	2
šauro	2
asiņaino	2
nopūtai	2
brūtgāns	2
eljes	2
kavējies	2
satriecis	2
iztraucējis	2
mainījās	2
pukstēja	2
baiļojās	2
sajutusi	2
grēcinieci	2
biedinoši	2
jautrāka	2
rūpēdamās	2
notecējis	2
iekām	2
paļāva	2
ievainota	2
satinusi	2
lakatā	2
nosūtīja	2
bēdāties	2
cīniņa	2
mokas	2
vājniecei	2
greznība	2
palīdzat	2
apģērbties	2
apsegu	2
kalpojusi	2
saliktām	2
beidzamo	2
brūte	2
sataisās	2
brūtgānam	2
atmaņa	2
lūgums	2
gaišāk	2
klusas	2
mierīgas	2
noskaitīja	2
pārvērties	2
nomirēja	2
padevis	2
vietiņā	2
neapmierina	2
gaidītie	2
valstu	2
labprātīgi	2
āķi	2
jāpazīst	2
ierasto	2
pazemīgi	2
ārzemēs	2
pieteicoties	2
pulksteņus	2
izdzenot	2
tarakānus	2
nospļāvās	2
nodomāju	2
vienādība	2
sērkociņu	2
zobot	2
izlielījies	2
«nāks	2
saaicināja	2
pieliecies	2
jāapdomā	2
dievvārdos	2
liksim	2
skaidroja	2
ērģelēs	2
izdodot	2
apmierinājams	2
skrīvera	2
stikli	2
tak	2
jāuztur	2
daudziem	2
norakstot	2
apkakle	2
pabeigta	2
svešinieka	2
brangāk	2
ģērbies	2
iznešanos	2
zināšot	2
izmērīt	2
turētos	2
jāpieņem	2
jāsteidz	2
ciršanas	2
apskatīt	2
druvas	2
šauras	2
izmērīšanas	2
maksāšot	2
apspriežot	2
nospriedumu	2
ticot	2
izies	2
jāpadara	2
strādās	2
nomīdītu	2
sanāks	2
bālajiem	2
«goda	2
sēdējis	2
sulaiņus	2
pulkam	2
raustīja	2
vedama	2
zobodamies	2
nospriestu	2
jākalpo	2
taisīšanu	2
beigta	2
nākošam	2
papurināja	2
iztaisīsim	2
laivas	2
galvos	2
netop	2
lieki	2
muldēšanu	2
«šās	2
resnu	2
neprātība	2
uzaicināts	2
spriešana	2
«pirmāk	2
solījumiem	2
pieklājīgu	2
ienaidniekam	2
«naudu	2
spiest	2
sūtītie	2
vainīgi	2
maksāšu	2
maksāju	2
solījuma	2
sūtat	2
pateikdamies	2
aizmirsis	2
apklaušināt	2
lēkt	2
skaļi	2
platu	2
zīļu	2
margin	2
frātnek	2
lienā	2
frentelīga	2
iesēdies	2
spriešanas	2
sacījuši	2
mugura	2
ņemam	2
bībelē	2
magaziņa	2
algām	2
krimas	2
nosprieduma	2
pūru	2
taisīs	2
apkakles	2
atdošanas	2
svarīgas	2
daudzi	2
cīnījies	2
tagadējām	2
dūšīgs	2
medāļus	2
nākoties	2
ķeizars	2
ieejot	2
žīdi	2
rets	2
pārskatījās	2
derīga	2
jārādās	2
kopējus	2
cienījamiem	2
mīļiem	2
izvadīšanu	2
sanākuši	2
slātaviete	2
kaimiņš	2
kopējiem	2
skolotājus	2
visādā	2
izdarījis	2
kupliem	2
melnus	2
bikses	2
atnests	2
«mīļi	2
raksta	2
bedrē	2
noasa	2
aitera	2
apustuļi	2
vispārīgi	2
draudzēs	2
vakariem	2
dzēriena	2
smalkas	2
būtum	2
akordos	2
garīgs	2
vergu	2
jākaunas	2
nebijuši	2
rūpestiem	2
saite	2
nelaikā	2
sakarā	2
attīstību	2
zināšanām	2
gudrībām	2
avoti	2
nabagi	2
parādiem	2
sadzīvi	2
kontinenta	2
mitējusies	2
kopēji	2
saderēja	2
dievvārdiem	2
brēkšana	2
nelikdami	2
saspriedās	2
nesējiem	2
apstāties	2
nieki	2
grūda	2
izdziedāt	2
nocēlās	2
izdzert	2
badā	2
īstos	2
stiprumu	2
viesībās	2
klausītājiem	2
atbraucis	2
pagājušu	2
pēdējām	2
apskaitījis	2
beidzamā	2
ievēroja	2
laipna	2
neiznāca	2
nevienās	2
jaunkundzi	2
apspiestām	2
ieradusi	2
nolikta	2
aicināšanu	2
riebās	2
iedomāts	2
onkul	2
badīdams	2
bagātības	2
lielīja	2
spēcīgs	2
labāko	2
raizēm	2
svešiem	2
apgaismošanas	2
greznumā	2
ēdienus	2
gultās	2
nedzirdēs	2
malka	2
brāļiem	2
vīns	2
sūrs	2
glāze	2
runātāja	2
apakšniekiem	2
riktig	2
nometuši	2
sūtīšu	2
melnos	2
suņi	2
steidzies	2
aizbraucējus	2
mērenos	2
dusmīgi	2
pagalma	2
nolauztu	2
melnais	2
bridi	2
ātras	2
hunder	2
nobrauca	2
stāstīji	2
fāren	2
svešus	2
fērnavā	2
neticēt	2
nebēdā	2
palikšu	2
kasfar	2
«ā	2
kan	2
tante	2
beser	2
patiktu	2
nerunāju	2
«nekas	2
ūsas	2
cieš	2
spiestu	2
jukšanas	2
machen	2
drīkstēšu	2
labprātību	2
fersonīgi	2
mājniekus	2
steidza	2
jokus	2
negājusi	2
sarunājušies	2
bēdīgiem	2
sēt	2
uzliekam	2
iedzerot	2
runātājiem	2
visspēcību	2
atspīdēt	2
dien	2
svinēt	2
brālībā	2
kalpošanu	2
stigās	2
kontraktu	2
klādamies	2
ā	2
ņēmuši	2
atbildēju	2
izrīkot	2
uzklīdis	2
steidzas	2
pabailīgs	2
neapgrieztos	2
grieztos	2
patumši	2
griešanās	2
tic	2
piekrīt	2
atradumiem	2
telegrāfiem	2
minētās	2
«māja	2
horicontu	2
vārījās	2
uzsācis	2
malai	2
bībeles	2
uzsākt	2
pirts	2
vedeklu	2
neizsacīja	2
turēšot	2
nedzīvoja	2
neizmeklētu	2
skaistus	2
skolojot	2
matu	2
kalpam	2
drīkstējuši	2
jāni	2
pēteri	2
«jāiet	2
meklējam	2
mazākam	2
nodzinis	2
rodoties	2
priekšzīmi	2
stāvošam	2
ķēķī	2
taisot	2
aizsējis	2
tēvišķi	2
nemirstība	2
tautietes	2
skolots	2
celšanās	2
dusēt	2
pārestības	2
spiežot	2
durvi	2
trakošana	2
visāds	2
gulējuši	2
pārdomādams	2
izdzīšanas	2
izdaru	2
atzvēlās	2
dzimtpirkšana	2
uznāk	2
audzēknei	2
karoti	2
saskaitīja	2
izmācījies	2
skapīša	2
pabaudīja	2
atstāšot	2
dzērāja	2
pate	2
liki	2
nicinādams	2
kailu	2
vēsmiņa	2
nevarēdama	2
izauga	2
barību	2
atmaksa	2
vārguli	2
mazam	2
uzsākto	2
ciemiņu	2
«turklāt	2
nespējam	2
spīd	2
ņemšu	2
atnāk	2
veselīgā	2
rumas	2
laidīšot	2
pazust	2
daiļākā	2
veidā	2
tautiete	2
atsūtījusi	2
siltalus	2
slavenus	2
skaņām	2
mēli	2
piedzēruši	2
nodziedāta	2
rozes	2
visnotaļ	2
cienījamās	2
puišus	2
nemācēdams	2
rīmes	2
traucētājus	2
norāja	2
wol	2
nedziedāja	2
plikadīdas	2
staigājuši	2
drekberg	2
laimju	2
nolūkoja	2
izdzeras	2
pieklājas	2
skroderu	2
satek	2
vārtās	2
aizsūtīja	2
glāzītei	2
nedotu	2
iemāci	2
grūstīties	2
tauta	2
jāpanes	2
krietns	2
pirmdienas	2
raugu	2
vakarrīt	2
gurdeni	2
radinieks	2
skolotājiem	2
jāizšķir	2
katrā	2
nosacījis	2
mācībnieku	2
parādot	2
mannu	2
dvēselēm	2
saņēmuši	2
laulāšanas	2
«toreiz	2
laulabnieku	2
pavēlēts	2
aizslēgt	2
groza	2
«vispēdīgi	2
zvaniķa	2
pirmos	2
šķērsām	2
sadzirdēt	2
iedamas	2
nedrīksti	2
tinies	2
slotas	2
neizietu	2
nabadze	2
nelieša	2
atskanam	2
audžumātei	2
vienpadsmit	2
klasē	2
trakojuši	2
uzstājies	2
pilda	2
nespējat	2
karstām	2
neklājās	2
gurdens	2
tuvākam	2
vientulīga	2
dienvidus	2
apņemta	2
kuplu	2
pieminētai	2
skaistumu	2
augumu	2
paīsināt	2
nopūtas	2
jaunekles	2
pleca	2
lien	2
savaldīties	2
vaiņagi	2
mīļāka	2
sakampa	2
tecēt	2
saņēmās	2
samulsis	2
ciešot	2
jāsargājas	2
šejieni	2
iedomas	2
tavam	2
palikšana	2
puķītēm	2
plašā	2
izdzen	2
laicīga	2
raižu	2
laicīgā	2
atdzisinājuši	2
murgu	2
sper	2
negāju	2
nepazīsti	2
lielai	2
vājumam	2
cienītu	2
padomam	2
drošāka	2
bīstamās	2
tautieša	2
jāsatiekas	2
teka	2
uzgāja	2
«sveika	2
tamdēļ	2
sveicinājumu	2
uzzobošana	2
nicinoši	2
līdzsteigdamies	2
nevēlēšu	2
zieds	2
ideālīgi	2
piemēru	2
zvaigžņu	2
nepametat	2
dvēselē	2
nežēlīgi	2
nesadzīs	2
drīkstētu	2
publikai	2
sīki	2
skūpstīja	2
poda	2
ideāla	2
līga	2
bēg	2
neprecies	2
uztic	2
dzejīgā	2
prozaīgā	2
iztiec	2
fantāzijām	2
enerģijas	2
sēra	2
apnicis	2
tulkoja	2
iebrauca	2
uzdota	2
iezīmējis	2
konjaka	2
araka	2
rīkošanās	2
gādāšana	2
nepaliktu	2
pusteciņus	2
uztaisīta	2
saīdzis	2
«tātad	2
dzenamas	2
krūts	2
sešdesmit	2
izdarīsat	2
nebēdājat	2
pārliecies	2
apskatīdamies	2
laizdams	2
dzīvojamām	2
ataugai	2
mežs	2
trūdas	2
atcelt	2
apmierinādams	2
atstās	2
trakas	2
dzimtu	2
palīdzētu	2
runātāji	2
vārti	2
triekti	2
salūza	2
«labdien	2
«dank	2
dank	2
papa	2
piesteidzās	2
pajūgu	2
elsāja	2
vadīti	2
nemācēja	2
mācēt	2
griezdams	2
glase	2
er	2
von	2
wein	2
zvanus	2
skanam	2
devies	2
sastapis	2
sarullētu	2
jaunāko	2
sacerējumu	2
līksma	2
svārciņus	2
piedāvā	2
novedis	2
vakariņu	2
izrīkošanas	2
rīkošana	2
cienīšanu	2
dotas	2
netrūktu	2
dota	2
tēja	2
iedrošinātos	2
pameslu	2
mitēties	2
piebiedroties	2
abējās	2
ietaisīja	2
uzmudināšanu	2
«dziedat	2
krambambuli	2
zālamans	2
teoloģijas	2
piemirsis	2
zeltenēm	2
dziedāts	2
izlīdzināt	2
dī	2
dā	2
vaigi	2
sarkanbalti	2
atjēdzies	2
riebīgo	2
pamanījis	2
riebuma	2
biedru	2
piedzīvoto	2
rīts	2
nosēdies	2
neticis	2
pārbaudīdams	2
nepelnītus	2
svēti	2
ciemiņš	2
sasita	2
tādeļ	2
negādā	2
runājām	2
aizbildinādamies	2
simtam	2
pieticīgā	2
šauri	2
nederīgi	2
slazds	2
aizklāja	2
skapja	2
niknums	2
skapī	2
skarbo	2
iztukšots	2
nosūtot	2
sabozies	2
paģirām	2
atspirdzināties	2
piesaulē	2
vēsuma	2
nepaļauj	2
brūtgāna	2
izrunā	2
klāšanos	2
kārumiem	2
ērkšķiem	2
nodabā	2
pielūgties	2
saietas	2
pasakot	2
noliekot	2
plosīties	2
iedomājusi	2
nedēļās	2
suņus	2
liegtu	2
kopumu	2
paņemtu	2
